90,97.889,6,33
90,97.91,81,95
90,98.206,16,17
90,98.273,90,105
90,98.277,63,83
90,98.51,10,26
90,98.775,91,93
90,98.856,17,18
90,98.869,40,61
90,98.904,9,12
90,98.98,4,8
90,99.156,77,92
90,99.273,84,100
90,99.461,79,112
90,99.523,52,57
90,99.661,26,39
90,99.726,77,95
90,99.752,51,69
100,100.045,13,15
100,100.26,13,29
100,100.525,114,116
100,100.599,6,24
100,100.602,68,86
100,100.624,89,92
100,100.859,47,49
100,100.901,60,75
100,100.991,63,65
100,101.064,27,38
100,101.074,52,70
100,101.087,87,91
100,101.105,0,23
100,101.266,38,49
100,101.409,39,59
100,101.492,28,37
100,101.827,50,69
100,101.994,6,34
100,102.294,48,58
100,102.516,37,54
100,102.535,97,115
100,102.867,60,76
100,103.135,17,39
100,103.182,77,112
100,103.282,8,25
100,103.389,77,110
100,103.597,11,13
100,103.638,53,71
100,103.98,7,23
100,104.048,9,28
100,104.179,12,27
100,104.396,24,33
100,104.506,93,107
100,104.602,88,91
100,104.651,89,107
100,104.667,106,110
100,104.722,79,96
100,104.761,8,27
100,104.775,89,103
100,104.826,76,79
100,105.199,17,30
100,105.315,95,113
100,105.403,13,28
100,105.494,86,89
100,105.514,62,82
100,105.573,58,72
100,105.783,115,117
100,106.241,55,70
100,106.267,106,111
100,106.291,29,43
100,106.675,73,79
100,107.067,53,67
100,107.158,46,67
100,107.213,18,30
100,107.26,93,112
100,107.277,1,9
100,107.349,99,114
100,107.405,97,100
100,107.413,32,45
100,107.494,102,104
100,107.502,42,63
100,107.505,71,77
100,107.642,89,106
100,107.676,34,49
100,107.826,4,11
100,107.882,61,64
100,107.956,42,60
100,107.974,68,90
100,107.98,52,68
100,108.025,36,48
100,108.283,16,20
100,108.29,4,36
100,108.561,2,3
100,108.587,105,109
100,108.633,3,24
100,108.764,97,114
100,108.814,37,58
100,108.916,78,112
100,109.11,57,69
100,109.128,46,53
100,109.362,13,39
100,109.818,30,44
100,109.867,29,42
110,110.032,98,117
110,110.157,82,98
110,110.163,44,66
110,110.235,33,35
110,110.53,72,88
110,110.554,81,98
110,110.563,19,44
110,110.676,37,48
110,110.726,71,78
110,110.747,69,92
110,110.8,32,51
110,110.925,98,101
110,111.072,74,81
110,111.1,82,97
110,111.334,41,60
110,111.345,75,77
110,111.503,24,49
110,111.675,90,106
110,111.898,32,50
110,112.278,10,14
110,112.384,60,62
110,112.49,32,34
110,112.576,70,90
110,112.592,79,82
110,112.748,81,83
110,112.815,79,94
110,112.926,97,116
110,113.24,67,87
110,113.312,24,26
110,113.449,97,117
110,113.642,99,118
110,113.861,7,25
110,114.119,116,118
110,114.298,62,65
110,114.431,23,32
110,114.532,71,92
110,114.538,25,37
110,114.658,55,73
110,114.765,17,19
110,114.844,53,55
110,114.903,49,53
110,114.916,9,24
110,114.94,22,44
110,114.954,75,95
110,115.077,16,19
110,115.096,48,70
110,115.503,0,7
110,115.661,28,40
110,115.684,17,27
110,116.053,57,73
110,116.132,7,35
110,116.28,51,68
110,116.289,72,110
110,116.488,94,111
110,116.501,0,1
110,116.683,19,22
110,116.726,18,29
110,117.11,90,110
110,117.128,34,46
110,117.222,82,84
110,117.514,95,97
110,117.517,20,30
110,117.566,109,113
110,117.577,0,4
110,117.668,25,38
110,117.738,88,103
110,117.796,36,38
110,117.807,110,112
110,117.889,113,115
110,117.954,102,105
110,117.962,56,60
110,118.693,36,47
110,118.72,69,91
110,118.903,88,105
110,119.079,35,51
110,119.109,25,34
110,119.368,59,74
110,119.441,110,113
110,119.888,92,94
110,119.895,36,55
110,119.926,63,81
120,120,26,49
120,120.146,48,50
120,120.452,17,41
120,120.508,28,36
120,120.608,35,56
120,120.624,9,36
120,120.687,35,53
120,120.729,13,16
120,120.821,72,77
120,121.024,49,71
120,121.077,31,43
120,121.159,35,46
120,121.311,88,102
120,121.344,11,36
120,121.516,90,109
120,121.656,20,31
120,121.703,48,56
120,121.844,25,35
120,121.865,76,83
120,121.915,5,34
120,121.942,12,17
120,121.978,83,97
120,122.358,71,74
120,122.417,4,10
120,122.514,4,34
120,122.748,44,65
120,122.911,45,47
120,123.184,24,47
120,123.189,30,40
120,123.194,87,106
120,123.245,105,110
120,123.254,56,70
120,123.31,51,57
120,123.399,35,52
120,123.414,38,60
120,123.591,74,80
120,123.694,112,115
120,123.728,39,60
120,123.76,67,89
120,123.872,63,85
120,123.938,93,95
120,123.983,61,75
120,123.995,3,23
120,124.013,65,83
120,124.11,89,102
120,124.126,58,59
120,124.539,33,48
120,124.696,24,37
120,124.701,20,43
120,124.73,53,68
120,124.752,33,36
120,124.876,70,73
120,124.935,54,69
120,125.129,28,59
120,125.136,14,18
120,125.246,37,57
120,125.489,52,58
120,125.525,79,80
120,125.594,35,57
120,125.65,52,72
120,125.73,3,9
120,125.731,72,107
120,125.795,78,92
120,125.855,104,108
120,125.951,60,80
120,125.999,41,62
120,126.012,90,93
120,126.026,94,114
120,126.187,21,31
120,126.284,84,97
120,126.331,96,116
120,126.371,82,96
120,126.38,77,109
120,126.409,71,93
120,126.437,98,116
120,126.721,57,92
120,126.824,46,54
120,126.923,24,48
120,126.976,8,13
120,126.987,98,118
120,127.062,11,24
120,127.078,96,113
120,127.321,12,15
120,127.707,4,5
120,127.748,92,106
120,128.149,26,59
120,128.216,95,115
120,128.252,49,59
120,128.308,109,112
120,128.371,79,93
120,128.427,88,92
120,128.48,51,70
120,128.493,39,42
